id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Sentiment,Emotions
1.3857E+18,1.3857E+18,2021-04-24 02:30:01 IST,24-04-2021,02:30:01,530,2296472342,bitcoin10min,Bitcoin Price,,$50601.28 | €41924.42 | ¥332819.84 | £36575.09 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,1,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385700008050282496,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.3857E+18,1.3857E+18,2021-04-24 02:20:01 IST,24-04-2021,02:20:01,530,2296472342,bitcoin10min,Bitcoin Price,,$50779.98 | €42114.14 | ¥332819.84 | £36836.84 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385697491438514182,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38569E+18,1.38569E+18,2021-04-24 02:10:01 IST,24-04-2021,02:10:01,530,2296472342,bitcoin10min,Bitcoin Price,,$51104.47 | €42362.78 | ¥332819.84 | £37011.60 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],1,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385694975007105027,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38569E+18,1.38569E+18,2021-04-24 02:00:01 IST,24-04-2021,02:00:01,530,2296472342,bitcoin10min,Bitcoin Price,,$51315.06 | €42526.80 | ¥347965.25 | £37077.70 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385692458382680064,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38569E+18,1.38569E+18,2021-04-24 01:50:01 IST,24-04-2021,01:50:01,530,2296472342,bitcoin10min,Bitcoin Price,,$51143.51 | €42398.07 | ¥347965.25 | £36960.29 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385689941922009088,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38569E+18,1.38569E+18,2021-04-24 01:40:01 IST,24-04-2021,01:40:01,530,2296472342,bitcoin10min,Bitcoin Price,,$51059.09 | €42296.49 | ¥347965.25 | £36903.49 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385687425004052482,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38568E+18,1.38568E+18,2021-04-24 01:30:01 IST,24-04-2021,01:30:01,530,2296472342,bitcoin10min,Bitcoin Price,,$50962.19 | €42214.01 | ¥347965.25 | £36808.42 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,1,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385684908463566851,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38568E+18,1.38568E+18,2021-04-24 01:20:01 IST,24-04-2021,01:20:01,530,2296472342,bitcoin10min,Bitcoin Price,,$50855.06 | €42133.77 | ¥347965.25 | £36707.82 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385682392279658496,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38568E+18,1.38568E+18,2021-04-24 01:10:01 IST,24-04-2021,01:10:01,530,2296472342,bitcoin10min,Bitcoin Price,,$50785.73 | €42091.31 | ¥347965.25 | £36645.85 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385679875948924933,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38568E+18,1.38568E+18,2021-04-24 01:00:01 IST,24-04-2021,01:00:01,530,2296472342,bitcoin10min,Bitcoin Price,,$50707.29 | €42029.09 | ¥343935.73 | £36601.31 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385677359077105671,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38567E+18,1.38567E+18,2021-04-24 00:50:01 IST,24-04-2021,00:50:01,530,2296472342,bitcoin10min,Bitcoin Price,,$50608.08 | €41958.12 | ¥343935.73 | £36543.55 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385674842641510407,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38567E+18,1.38567E+18,2021-04-24 00:40:01 IST,24-04-2021,00:40:01,530,2296472342,bitcoin10min,Bitcoin Price,,$50570.80 | €41918.07 | ¥343935.73 | £36526.79 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385672325660659721,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38567E+18,1.38567E+18,2021-04-24 00:30:02 IST,24-04-2021,00:30:02,530,2296472342,bitcoin10min,Bitcoin Price,,$50654.35 | €41990.21 | ¥343935.73 | £36585.69 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385669813255671813,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38567E+18,1.38567E+18,2021-04-24 00:20:02 IST,24-04-2021,00:20:02,530,2296472342,bitcoin10min,Bitcoin Price,,$50805.08 | €42127.72 | ¥343935.73 | £36691.04 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385667295981223940,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38566E+18,1.38566E+18,2021-04-24 00:10:02 IST,24-04-2021,00:10:02,530,2296472342,bitcoin10min,Bitcoin Price,,$50687.53 | €42021.78 | ¥343935.73 | £36587.98 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385664779109478400,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38566E+18,1.38566E+18,2021-04-24 00:00:02 IST,24-04-2021,00:00:02,530,2296472342,bitcoin10min,Bitcoin Price,,$50412.75 | €41804.17 | ¥348823.42 | £36401.08 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385662262313164803,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38566E+18,1.38566E+18,2021-04-23 23:50:02 IST,23-04-2021,23:50:02,530,2296472342,bitcoin10min,Bitcoin Price,,$50065.16 | €41508.70 | ¥348823.42 | £36152.50 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385659745390972928,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38566E+18,1.38566E+18,2021-04-23 23:40:02 IST,23-04-2021,23:40:02,530,2296472342,bitcoin10min,Bitcoin Price,,$50032.22 | €41497.18 | ¥348823.42 | £36131.34 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385657228875771905,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38565E+18,1.38565E+18,2021-04-23 23:30:02 IST,23-04-2021,23:30:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49922.57 | €41440.10 | ¥348823.42 | £36086.83 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385654711899000834,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38565E+18,1.38565E+18,2021-04-23 23:20:02 IST,23-04-2021,23:20:02,530,2296472342,bitcoin10min,Bitcoin Price,,$50025.27 | €41512.08 | ¥348823.42 | £36147.12 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385652195002134530,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38565E+18,1.38565E+18,2021-04-23 23:10:02 IST,23-04-2021,23:10:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49723.10 | €41249.90 | ¥348823.42 | £35961.12 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385649678683885568,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38565E+18,1.38565E+18,2021-04-23 23:00:02 IST,23-04-2021,23:00:02,530,2296472342,bitcoin10min,Bitcoin Price,,$50039.60 | €41505.77 | ¥350952.33 | £36202.90 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385647161761837060,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38564E+18,1.38564E+18,2021-04-23 22:50:02 IST,23-04-2021,22:50:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49969.32 | €41471.01 | ¥350952.33 | £36166.41 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385644645275914240,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38564E+18,1.38564E+18,2021-04-23 22:40:02 IST,23-04-2021,22:40:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49709.22 | €41255.84 | ¥350952.33 | £35982.71 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385642128961908738,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38564E+18,1.38564E+18,2021-04-23 22:30:02 IST,23-04-2021,22:30:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49921.68 | €41426.63 | ¥350952.33 | £36120.45 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,1,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385639612119461889,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38564E+18,1.38564E+18,2021-04-23 22:20:02 IST,23-04-2021,22:20:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49975.76 | €41471.89 | ¥350952.33 | £36148.50 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385637095809687556,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38563E+18,1.38563E+18,2021-04-23 22:10:02 IST,23-04-2021,22:10:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49923.79 | €41434.67 | ¥350952.33 | £36122.85 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385634579235676161,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38563E+18,1.38563E+18,2021-04-23 22:00:02 IST,23-04-2021,22:00:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49734.12 | €41266.17 | ¥349321.79 | £35985.64 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385632062800019460,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38563E+18,1.38563E+18,2021-04-23 21:50:02 IST,23-04-2021,21:50:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49705.96 | €41243.10 | ¥349321.79 | £35949.69 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385629546377060359,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38563E+18,1.38563E+18,2021-04-23 21:40:02 IST,23-04-2021,21:40:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49957.31 | €41448.68 | ¥349321.79 | £36134.43 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,2,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385627031799574529,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38562E+18,1.38562E+18,2021-04-23 21:30:01 IST,23-04-2021,21:30:01,530,2296472342,bitcoin10min,Bitcoin Price,,$49884.96 | €41384.55 | ¥349321.79 | £36156.15 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,1,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385624510066528258,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38562E+18,1.38562E+18,2021-04-23 21:20:02 IST,23-04-2021,21:20:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49886.73 | €41359.16 | ¥349321.79 | £36092.04 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385621997762359297,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38562E+18,1.38562E+18,2021-04-23 21:10:02 IST,23-04-2021,21:10:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49747.63 | €41297.24 | ¥349321.79 | £35990.75 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385619482064850946,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38562E+18,1.38562E+18,2021-04-23 21:00:02 IST,23-04-2021,21:00:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49226.46 | €40867.97 | ¥350521.75 | £35638.37 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385616963943141377,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38561E+18,1.38561E+18,2021-04-23 20:50:01 IST,23-04-2021,20:50:01,530,2296472342,bitcoin10min,Bitcoin Price,,$49179.07 | €40798.19 | ¥350521.75 | £35598.68 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385614445255307265,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38561E+18,1.38561E+18,2021-04-23 20:40:01 IST,23-04-2021,20:40:01,530,2296472342,bitcoin10min,Bitcoin Price,,$49315.20 | €40878.90 | ¥350521.75 | £35742.95 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385611927792103424,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38561E+18,1.38561E+18,2021-04-23 20:30:02 IST,23-04-2021,20:30:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49776.17 | €41361.67 | ¥350521.75 | £36005.87 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385609415131271172,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38561E+18,1.38561E+18,2021-04-23 20:20:02 IST,23-04-2021,20:20:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49641.03 | €41234.72 | ¥350521.75 | £35912.44 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],1,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385606897571536900,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.3856E+18,1.3856E+18,2021-04-23 20:10:02 IST,23-04-2021,20:10:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49849.58 | €41398.33 | ¥350521.75 | £36014.80 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385604380389429250,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.3856E+18,1.3856E+18,2021-04-23 20:00:02 IST,23-04-2021,20:00:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49375.54 | €40982.76 | ¥324563.34 | £35717.77 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385601863911886849,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.3856E+18,1.3856E+18,2021-04-23 19:50:02 IST,23-04-2021,19:50:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49382.99 | €40970.74 | ¥324563.34 | £35694.33 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385599347413463040,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.3856E+18,1.3856E+18,2021-04-23 19:40:02 IST,23-04-2021,19:40:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49355.72 | €41011.95 | ¥324563.34 | £35634.19 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385596830566715409,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38559E+18,1.38559E+18,2021-04-23 19:30:02 IST,23-04-2021,19:30:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49113.50 | €40833.11 | ¥324563.34 | £35499.04 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385594313938194434,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38559E+18,1.38559E+18,2021-04-23 19:20:02 IST,23-04-2021,19:20:02,530,2296472342,bitcoin10min,Bitcoin Price,,$48889.89 | €40592.59 | ¥324563.34 | £35336.82 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385591796655345667,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38559E+18,1.38559E+18,2021-04-23 19:10:01 IST,23-04-2021,19:10:01,530,2296472342,bitcoin10min,Bitcoin Price,,$48831.82 | €40532.42 | ¥324563.34 | £35305.03 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385589278751825921,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38559E+18,1.38559E+18,2021-04-23 19:00:02 IST,23-04-2021,19:00:02,530,2296472342,bitcoin10min,Bitcoin Price,,$48916.06 | €40618.14 | ¥355188.05 | £35380.34 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385586765248049162,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38558E+18,1.38558E+18,2021-04-23 18:50:02 IST,23-04-2021,18:50:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49426.36 | €41004.84 | ¥355188.05 | £35723.05 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385584247931555842,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38558E+18,1.38558E+18,2021-04-23 18:40:01 IST,23-04-2021,18:40:01,530,2296472342,bitcoin10min,Bitcoin Price,,$49302.86 | €40914.81 | ¥355188.05 | £35607.26 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385581729134563331,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38558E+18,1.38558E+18,2021-04-23 18:30:02 IST,23-04-2021,18:30:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49310.14 | €40924.88 | ¥355188.05 | £35641.39 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385579217048510465,FALSE,,0,,,,,,,,[],,,,,NA,NA
